invoice_number,customer_name,due_date,total,balance,payment_mode,organization
INV-059036,Impact Audio Visual,2025-03-14,112.0,0.0,N/A,GoFleet Corporation
INV-059035,KING AUTOMOTIVE GROUP INC,2025-03-14,23.69,0.0,N/A,GoFleet Corporation
INV-059034,Jennifer Hubbard LLC,2025-03-14,20.6,0.0,N/A,GoFleet Corporation
INV-059033,J and J Trucking,2025-03-14,23.69,0.0,N/A,GoFleet Corporation
INV-059032,Innovative High Performance Coatings,2025-02-12,77.25,0.0,N/A,GoFleet Corporation
INV-059031,KC Fabrication,2025-02-12,27.7,0.0,N/A,GoFleet Corporation
INV-059030,One World Furniture Ltd,2025-03-14,27.12,0.0,N/A,GoFleet Corporation
INV-059029,RFBT Distribution Centre Inc,2025-03-14,158.2,0.0,N/A,GoFleet Corporation
INV-059028,Big Five Limited Company,2025-03-14,23.69,0.0,N/A,GoFleet Corporation
INV-059027,Mr. Fat Towing & Transport LTD.,2025-03-14,25.99,0.0,N/A,GoFleet Corporation
INV-059026,Aquarion Water Company of Connecticut,2025-04-11,73128.0,0.0,N/A,GoFleet Corporation
INV-059025,"Town of Braintree, MA - DPW",2025-03-14,2026.04,0.0,N/A,GoFleet Corporation
INV-059024,AMSPRO,2025-03-14,20.55,0.0,N/A,GoFleet Corporation
INV-059023,Clear Water,2025-03-14,203.1,0.0,N/A,GoFleet Corporation
INV-059022,FMD Logistics Inc.,2025-03-14,144.25,0.0,N/A,GoFleet Corporation
INV-059021,A.J. Stone Company,2025-03-14,322.55,0.0,N/A,GoFleet Corporation
INV-059020,Anwah,2025-03-14,345.31,0.0,N/A,GoFleet Corporation
INV-059019,GreenFirst Forest Product Inc.,2025-03-14,140.63,0.0,N/A,GoFleet Corporation
INV-059018,Greenstar Construction,2025-03-14,481.66,0.0,N/A,GoFleet Corporation
INV-059017,LaneSafe Traffic Control-,2025-03-14,2641.8,0.0,N/A,GoFleet Corporation
INV-059016,Clp Transport & Logistics LLC,2025-03-13,92.7,0.0,N/A,GoFleet Corporation
INV-059015,Down to Earth,2025-02-11,26.54,0.0,N/A,GoFleet Corporation
INV-059014,K&K Repair Service,2025-03-13,605.64,0.0,N/A,GoFleet Corporation
INV-059013,K&S Logging Ltd,2025-03-13,213.02,0.0,N/A,GoFleet Corporation
INV-059012,Ferme Cantin & Laroche inc.,2025-03-13,28.17,0.0,N/A,GoFleet Corporation
INV-059011,Green Meadows Landscape,2025-03-13,193.87,0.0,N/A,GoFleet Corporation
INV-059010,Now or Never Trucking LLC,2025-03-13,23.7,0.0,N/A,GoFleet Corporation
INV-059009,TZR Contracting,2025-03-13,461.6,0.0,N/A,GoFleet Corporation
INV-059008,CS Trucking LLC - Curry Supply,2025-03-13,298.7,0.0,N/A,GoFleet Corporation
INV-059007,CS Trucking LLC,2025-03-13,183.65,0.0,N/A,GoFleet Corporation
INV-059006,Lord Baltimore Uniform,2025-03-13,504.9,0.0,N/A,GoFleet Corporation
INV-059005,Francescoslimo & Coach Service,2025-03-13,0.0,0.0,N/A,GoFleet Corporation
INV-059004,Lewis Motor Sales Inc.,2025-03-13,5550.56,0.0,N/A,GoFleet Corporation
INV-059003,Wagg's Petroleum Equipment Ltd,2025-03-13,1292.48,0.0,N/A,GoFleet Corporation
INV-059002,Newimage Contracting Ltd,2025-03-13,172.2,0.0,N/A,GoFleet Corporation
INV-059001,Ottawa Valley Waste Recovery Centre,2025-03-13,106.79,0.0,N/A,GoFleet Corporation
INV-059000,AISH Transport Inc,2025-03-13,348.51,0.0,N/A,GoFleet Corporation
INV-058999,Mid Island Cabinets,2025-03-13,107.3,0.0,N/A,GoFleet Corporation
INV-058998,Promation,2025-03-13,59.91,0.0,N/A,GoFleet Corporation
INV-058997,MWI Metal Roofing,2025-02-10,1669.24,0.0,N/A,GoFleet Corporation
INV-058996,Innovate Digital LLC,2025-03-12,90.64,0.0,N/A,GoFleet Corporation
INV-058995,LC Trucking Services,2025-03-12,75.0,0.0,N/A,GoFleet Corporation
INV-058994,Ellis Moving & Storage,2025-03-12,204.41,0.0,N/A,GoFleet Corporation
INV-058992,Lachance Enterprises,2025-03-12,55.39,0.0,N/A,GoFleet Corporation
INV-058991,Mint Tiny House Company,2025-03-12,27.48,0.0,N/A,GoFleet Corporation
INV-058990,J & K Farms Ltd,2025-03-12,53.08,0.0,N/A,GoFleet Corporation
INV-058989,2232604 Ontario Inc,2025-03-12,26.54,0.0,N/A,GoFleet Corporation
INV-058988,Provo Transportation,2025-03-12,80.0,0.0,N/A,GoFleet Corporation
INV-058987,Polk's Meat Products,2025-03-12,103.0,0.0,N/A,GoFleet Corporation
INV-058986,Marks Supply Inc.,2025-03-12,1199.16,0.0,N/A,GoFleet Corporation
INV-058985,Consolidated Shotcrete INC,2025-03-12,382.5,0.0,N/A,GoFleet Corporation
INV-058984,Map International,2025-03-12,85.88,0.0,N/A,GoFleet Corporation
INV-058983,Cam MacIntosh Roadside Fuel Services,2025-03-12,298.57,0.0,N/A,GoFleet Corporation
INV-058982,Quality Transfer,2025-03-12,129.78,0.0,N/A,GoFleet Corporation
INV-058981,EWASTE+,2025-03-12,294.58,0.0,N/A,GoFleet Corporation
INV-058980,Toram Mechanical,2025-03-12,201.95,0.0,N/A,GoFleet Corporation
INV-058979,BentallGreenOak,2025-03-12,336.97,0.0,N/A,GoFleet Corporation
INV-058978,Macay Enterprises,2025-03-12,171.84,0.0,N/A,GoFleet Corporation
INV-058976,The Grounds Guys of Oakville,2025-03-12,345.51,0.0,N/A,GoFleet Corporation
INV-058975,Guru Road Connections Ltd,2025-03-12,932.4,0.0,N/A,GoFleet Corporation
INV-058974,Ramcom Communications Inc,2025-03-12,159.25,0.0,N/A,GoFleet Corporation
INV-058972,OLYMPIC EXPRESS INC,2025-03-11,397.76,0.0,N/A,GoFleet Corporation
INV-058970,Cascades Canada ULC,2025-03-11,947.62,0.0,N/A,GoFleet Corporation
INV-058969,Robertson Landscaping,2025-03-11,118.65,0.0,N/A,GoFleet Corporation
INV-058968,Moomoo Trucking Inc,2025-03-11,84.0,0.0,N/A,GoFleet Corporation
INV-058967,Memios LLC,2025-03-11,45.32,0.0,N/A,GoFleet Corporation
INV-058965,Khobran Holdings Ltd,2025-02-09,76.38,0.0,N/A,GoFleet Corporation
INV-058964,Northern Log Hauling Ltd,2025-02-09,229.15,0.0,N/A,GoFleet Corporation
INV-058963,Simtech Solutions,2025-03-11,69.24,0.0,N/A,GoFleet Corporation
INV-058962,Kile Contr Inc,2025-03-11,27.12,0.0,N/A,GoFleet Corporation
INV-058961,J&K Hydroseeding & Mulching,2025-03-11,27.7,0.0,N/A,GoFleet Corporation
INV-058960,Ibexcomm Import Export Inc,2025-02-09,25.78,0.0,N/A,GoFleet Corporation
INV-058958,HRC4Trans LLC,2025-02-09,23.0,0.0,N/A,GoFleet Corporation
INV-058957,Mohawk Networks LLC,2025-02-09,123.6,0.0,N/A,GoFleet Corporation
INV-058956,Koda Resources,2025-03-11,45.0,0.0,N/A,GoFleet Corporation
INV-058955,EM Dynamics Inc,2025-02-09,57.7,0.0,N/A,GoFleet Corporation
INV-058954,SCI-US/Miami PCC,2025-03-11,105.0,0.0,N/A,GoFleet Corporation
INV-058953,Kenwell Trucking,2025-03-11,27.12,0.0,N/A,GoFleet Corporation
INV-058952,Applied Construction Solutions,2025-03-11,1178.0,0.0,N/A,GoFleet Corporation
INV-058951,Peninsula Glass Inc,2025-02-09,336.18,0.0,N/A,GoFleet Corporation
INV-058950,University of Guelph,2025-02-09,144.64,0.0,N/A,GoFleet Corporation
INV-058949,Granite Heavy Equipment Repair,2025-03-11,32.34,0.0,N/A,GoFleet Corporation
INV-058948,Canadian Craft Tours ltd,2025-03-11,1389.56,0.0,N/A,GoFleet Corporation
INV-058947,Town of Comox,2025-03-11,10647.0,0.0,N/A,GoFleet Corporation
INV-058946,Dogwalks,2025-03-11,148.32,0.0,N/A,GoFleet Corporation
INV-058945,J. Carpiolin Transport,2025-03-11,92.7,0.0,N/A,GoFleet Corporation
INV-058944,Sigfusson Northern,2025-03-11,8882.74,0.0,N/A,GoFleet Corporation
INV-058943,Upper Canada Forestry,2025-03-11,7871.02,0.0,N/A,GoFleet Corporation
INV-058942,WH Long Companies,2025-03-11,203.42,0.0,N/A,GoFleet Corporation
INV-058941,Architectural Millwork Design,2025-03-11,214.7,0.0,N/A,GoFleet Corporation
INV-058940,Bossier Parish EMS,2025-03-11,300.0,0.0,N/A,GoFleet Corporation
INV-058939,"Keyhole Technologies, LLC",2025-03-11,19.57,0.0,N/A,GoFleet Corporation
INV-058938,"Controlled Waste Systems, Inc. / CWSI",2025-02-09,679.8,0.0,N/A,GoFleet Corporation
INV-058937,South Plainfield EMS,2025-03-11,192.0,0.0,N/A,GoFleet Corporation
INV-058936,Subsurface Construction,2025-03-11,917.37,0.0,N/A,GoFleet Corporation
INV-058935,Riverside Concrete Forming,2025-03-11,998.92,0.0,N/A,GoFleet Corporation
INV-058934,Borderline Transport,2025-03-11,98.5,0.0,N/A,GoFleet Corporation
INV-058933,Apollo Truck Repair,2025-03-11,249.26,0.0,N/A,GoFleet Corporation
INV-058932,Eurcan Int'l Trading & Logistics Co.,2025-03-11,51.93,0.0,N/A,GoFleet Corporation
INV-058931,Progressive Telecom Inc,2025-03-11,617.76,0.0,N/A,GoFleet Corporation
INV-058930,Burnbrae Farms - Calgary,2025-03-11,925.05,0.0,N/A,GoFleet Corporation
INV-058929,Pioneer Resources LLC,2025-03-10,43.0,0.0,N/A,GoFleet Corporation
INV-058928,907 Electric Alaska (USD),2025-03-10,261.77,0.0,N/A,GoFleet Corporation
INV-058927,MJP logistics LLC,2025-03-10,21.63,0.0,N/A,GoFleet Corporation
INV-058926,Centra Pipelines,2025-03-10,61.02,0.0,N/A,GoFleet Corporation
INV-058925,CarBodyLab California LLC,2025-03-10,213.0,0.0,N/A,GoFleet Corporation
INV-058924,Coast Provision,2025-03-10,71.17,0.0,N/A,GoFleet Corporation
INV-058923,Terry Mckeeman Trucking,2025-03-10,24.7,0.0,N/A,GoFleet Corporation
INV-058922,A & A Transport LLC,2025-03-10,231.75,0.0,N/A,GoFleet Corporation
INV-058921,Vale Canada Limited,2025-03-10,41.48,0.0,N/A,GoFleet Corporation
INV-058920,Gercin Enterprises Inc,2025-03-10,72.45,0.0,N/A,GoFleet Corporation
INV-058918,Brad's Float Service,2025-03-10,28.85,0.0,N/A,GoFleet Corporation
INV-058917,TOWNSEND DOOR & MILLWORK LTD,2025-03-10,29.92,0.0,N/A,GoFleet Corporation
INV-058916,The Squires Lawn & Garden,2025-03-10,938.18,0.0,N/A,GoFleet Corporation
INV-058915,Integrity-Emmons LLC,2025-03-10,415.76,0.0,N/A,GoFleet Corporation
INV-058914,"Village Supply, Inc.",2025-03-10,150.0,0.0,N/A,GoFleet Corporation
INV-058913,Caplinger Company,2025-03-10,1682.0,0.0,N/A,GoFleet Corporation
INV-058912,Brothers H D D Inc.,2025-03-10,1372.04,0.0,N/A,GoFleet Corporation
INV-058910,Festival Hydro,2025-03-10,225.72,0.0,N/A,GoFleet Corporation
INV-058908,Auto Glass Worx,2025-03-10,103.69,0.0,N/A,GoFleet Corporation
INV-058907,DMR Truck Inc.,2025-03-10,667.27,0.0,N/A,GoFleet Corporation
INV-058906,Thirst First Coffee Services,2025-03-10,649.23,0.0,N/A,GoFleet Corporation
INV-058905,Burnbrae Farms - Island Egg BC,2025-03-10,462.21,0.0,N/A,GoFleet Corporation
INV-058904,Trylon TSF Inc.,2025-03-10,264.42,0.0,N/A,GoFleet Corporation
INV-058903,Shortgrass Library Board,2025-03-10,55.72,0.0,N/A,GoFleet Corporation
INV-058902,Dufferin Peel Catholic District School Board,2025-03-10,1627.77,0.0,N/A,GoFleet Corporation
INV-058901,MAC Towing & Hauling LLC,2025-03-09,24.0,0.0,N/A,GoFleet Corporation
INV-058899,Global Wildfire,2025-03-09,69.0,0.0,N/A,GoFleet Corporation
INV-058898,Konveni Holding Limited,2025-03-09,27.7,0.0,N/A,GoFleet Corporation
INV-058897,Polyethics Industries,2025-03-09,22.6,0.0,N/A,GoFleet Corporation
INV-058895,Odd Job Rod,2025-02-07,34.62,0.0,N/A,GoFleet Corporation
INV-058894,Chosen1logistics,2025-03-09,30.0,0.0,N/A,GoFleet Corporation
INV-058893,Dawood Khan,2025-03-09,51.56,0.0,N/A,GoFleet Corporation
INV-058892,Costy's Energy Service,2025-03-09,776.0,0.0,N/A,GoFleet Corporation
INV-058891,The B.O.R. Aggregate Company INC.,2025-03-09,53.08,0.0,N/A,GoFleet Corporation
INV-058890,Trendline Logistics INC,2025-03-09,34.65,0.0,N/A,GoFleet Corporation
INV-058889,Mission Building Supplies,2025-03-09,420.0,0.0,N/A,GoFleet Corporation
INV-058888,First Choice Transporters,2025-03-09,25.75,0.0,N/A,GoFleet Corporation
INV-058887,Niagara Fitness,2025-03-09,189.84,0.0,N/A,GoFleet Corporation
INV-058886,The Grounds Guys of Newmarket,2025-03-09,57.7,0.0,N/A,GoFleet Corporation
INV-058885,KPS Forwarding,2025-03-09,44.62,0.0,N/A,GoFleet Corporation
INV-058884,Rice Transport Inc,2025-03-09,55.62,0.0,N/A,GoFleet Corporation
INV-058883,Merit Medical,2025-03-09,172.52,0.0,N/A,GoFleet Corporation
INV-058882,Huron Alloys,2025-03-09,237.3,0.0,N/A,GoFleet Corporation
INV-058881,Province Electric Supply,2025-03-09,500.9,0.0,N/A,GoFleet Corporation
INV-058880,Burnbrae Farms - Strathroy (ON),2025-03-09,892.7,0.0,N/A,GoFleet Corporation
INV-058878,District of Summerland,2025-03-08,1597.92,0.0,N/A,GoFleet Corporation
INV-058877,Eco Sense Holdings Limited,2025-03-08,33.6,0.0,N/A,GoFleet Corporation
INV-058876,Monica Baldwin (USD),2025-03-08,28.79,0.0,N/A,GoFleet Corporation
INV-058875,Palladino Auto Group,2025-03-08,30.51,0.0,N/A,GoFleet Corporation
INV-058874,Air Measurement LLC,2025-02-06,23.69,0.0,N/A,GoFleet Corporation
INV-058873,Stahlke Services llc,2025-02-06,12.5,0.0,N/A,GoFleet Corporation
INV-058872,Nirvana logistics,2025-03-08,27.7,0.0,N/A,GoFleet Corporation
INV-058871,Tin Shack Ltd,2025-03-08,25.99,0.0,N/A,GoFleet Corporation
INV-058870,SAM Construction Group LLC,2025-03-08,1236.25,0.0,N/A,GoFleet Corporation
INV-058869,Bins on Wheels,2025-03-08,26.44,0.0,N/A,GoFleet Corporation
INV-058868,Legendary Motorcar Company,2025-03-08,53.08,0.0,N/A,GoFleet Corporation
INV-058866,Mirmil Products Millwork,2025-03-08,138.0,0.0,N/A,GoFleet Corporation
INV-058864,Rayan Investments Ltd,2025-03-08,2415.0,0.0,N/A,GoFleet Corporation
INV-058863,Danico Landscaping,2025-03-08,556.23,0.0,N/A,GoFleet Corporation
INV-058862,GNB Global Inc.,2025-03-08,1144.0,0.0,N/A,GoFleet Corporation
INV-058861,ABSOLUTE INTERIOR,2025-03-08,1337.49,0.0,N/A,GoFleet Corporation
INV-058860,Taylor Moving,2025-03-08,518.67,0.0,N/A,GoFleet Corporation
INV-058859,Sources Community Resources Centers,2025-03-08,991.84,0.0,N/A,GoFleet Corporation
INV-058858,Joe Johnson Equipment,2025-03-07,6582.25,0.0,N/A,GoFleet Corporation
INV-058857,Maxim Truck & Trailer,2025-03-07,388.5,0.0,N/A,GoFleet Corporation
INV-058856,Upper Canada Forestry,2025-03-07,437.31,0.0,N/A,GoFleet Corporation
INV-058855,CP Vegetable Oil,2025-03-07,176.28,0.0,N/A,GoFleet Corporation
INV-058854,City of Yorkton,2025-03-07,44.4,0.0,N/A,GoFleet Corporation
INV-058853,Miller Waste Systems,2025-03-07,299.45,0.0,N/A,GoFleet Corporation
INV-058852,Rocket Waste,2025-03-07,490.0,0.0,N/A,GoFleet Corporation
INV-058851,Caplinger Company,2025-03-07,162.18,0.0,N/A,GoFleet Corporation
INV-058850,"The Barricade Company, LLC",2025-03-07,6207.5,0.0,N/A,GoFleet Corporation
INV-058849,CNG Services LLC,2025-03-07,587.0,0.0,N/A,GoFleet Corporation
INV-058848,"Denton County Electric Cooperative, Inc., d/b/a CoServ Electric",2025-03-07,175.1,0.0,N/A,GoFleet Corporation
INV-058847,Mirmil Products Millwork,2025-03-07,197.75,0.0,N/A,GoFleet Corporation
INV-058846,Joe Johnson Equipment,2025-03-07,1027.25,0.0,N/A,GoFleet Corporation
INV-058845,Hastings Utilities Contracting,2025-03-07,56.5,0.0,N/A,GoFleet Corporation
INV-058844,Lux Car Hire Corp,2025-03-07,395.5,0.0,N/A,GoFleet Corporation
INV-058843,"JENOPTIK Smart Mobility Solutions, LLC",2025-03-07,1440.75,0.0,N/A,GoFleet Corporation
INV-058842,Gurdev Logistics Inc,2025-03-07,33.9,0.0,N/A,GoFleet Corporation
INV-058841,"Pentaurus, LLC (USD)",2025-03-07,341.69,0.0,N/A,GoFleet Corporation
INV-058840,Dunrite Rubber & Plastic,2025-03-07,61.02,0.0,N/A,GoFleet Corporation
INV-058839,Silver Star Movers Inc,2025-03-07,180.0,0.0,N/A,GoFleet Corporation
INV-058838,Viveck Aryan Transport Inc,2025-02-05,30.51,0.0,N/A,GoFleet Corporation
INV-058837,Brad Aitken dba Brad Aitken & Sons Trucking,2025-02-05,47.38,0.0,N/A,GoFleet Corporation
INV-058836,McElhaney Trucking,2025-03-07,142.14,0.0,N/A,GoFleet Corporation
INV-058835,Twin city used cars,2025-03-07,26.78,0.0,N/A,GoFleet Corporation
INV-058834,Reuther Farms,2025-03-07,26.55,0.0,N/A,GoFleet Corporation
INV-058833,Simon Van Spronsen Greenhouses Ltd,2025-03-07,27.7,0.0,N/A,GoFleet Corporation
INV-058832,Cresco lines,2025-03-07,20.0,0.0,N/A,GoFleet Corporation
INV-058831,"Public Utilities Maintenance, Inc.",2025-03-07,637.05,0.0,N/A,GoFleet Corporation
INV-058830,CMI Heavy Industries,2025-02-05,31.15,0.0,N/A,GoFleet Corporation
INV-058829,Capital City Renewables,2025-03-07,65.0,0.0,N/A,GoFleet Corporation
INV-058828,Imperial Fence,2025-03-07,650.88,0.0,N/A,GoFleet Corporation
INV-058827,Cugini Landscaping,2025-03-07,46.05,0.0,N/A,GoFleet Corporation
INV-058826,EARLBECK GASES & TECHNOLOGIES,2025-03-07,199.5,0.0,N/A,GoFleet Corporation
INV-058825,Tolko Industries - Cariboo Woodlands (CRW),2025-03-07,3320.85,0.0,N/A,GoFleet Corporation
INV-058824,Electrical Contracting,2025-03-07,719.58,0.0,N/A,GoFleet Corporation
INV-058823,Maid Simply,2025-03-07,159.25,0.0,N/A,GoFleet Corporation
INV-058822,Just Junk Franchising Corp,2025-03-07,2971.55,0.0,N/A,GoFleet Corporation
INV-058821,Smith Casing,2025-03-06,753.0,0.0,N/A,GoFleet Corporation
INV-058820,Lisbon Paving,2025-03-06,813.6,0.0,N/A,GoFleet Corporation
INV-058819,Arbutus RV & Marine Sales Ltd.,2025-03-06,739.2,0.0,N/A,GoFleet Corporation
INV-058818,Jet Electrical Contractors Inc,2025-03-06,642.41,0.0,N/A,GoFleet Corporation
INV-058817,Burnbrae Farms - Island Egg BC,2025-03-06,1239.84,0.0,N/A,GoFleet Corporation
INV-058816,Dufferin Peel Catholic District School Board,2025-03-06,108.62,0.0,N/A,GoFleet Corporation
INV-058815,Upper Canada Forestry,2025-03-06,202.27,0.0,N/A,GoFleet Corporation
INV-058813,CR&R Waste,2025-03-06,0.0,0.0,N/A,GoFleet Corporation
INV-058811,2342652 Ontario Inc,2025-03-06,358.32,0.0,N/A,GoFleet Corporation
INV-058810,Diversified Ventures,2025-03-06,57.63,0.0,N/A,GoFleet Corporation
INV-058809,Site Transport LLC,2025-03-06,23.0,0.0,N/A,GoFleet Corporation
INV-058808,1436561 Ontario Inc,2025-03-06,105.93,0.0,N/A,GoFleet Corporation
INV-058807,"DDM Materials, Inc.",2025-03-06,2312.25,0.0,N/A,GoFleet Corporation
INV-058806,Movers4you Inc.,2025-03-06,43.28,0.0,N/A,GoFleet Corporation
INV-058805,Glenway Distribution,2025-03-06,629.86,0.0,N/A,GoFleet Corporation
INV-058804,"Energy Transportation, LLC",2025-03-06,8740.56,0.0,N/A,GoFleet Corporation
INV-058803,Beimel Transportation Services,2025-03-06,1891.9,0.0,N/A,GoFleet Corporation
INV-058802,Myers Well Service,2025-03-06,5743.6,0.0,N/A,GoFleet Corporation
INV-058801,AL Prime Energy,2025-03-06,521.18,0.0,N/A,GoFleet Corporation
INV-058800,Keister Miller Investments,2025-03-06,2293.98,0.0,N/A,GoFleet Corporation
INV-058799,"Scapes, inc",2025-02-04,308.23,0.0,N/A,GoFleet Corporation
INV-058798,Green Ford Lincoln,2025-03-06,119.5,0.0,N/A,GoFleet Corporation
INV-058797,Whiskey Run,2025-03-06,257.29,0.0,N/A,GoFleet Corporation
INV-058796,Renaissance Trucking,2025-03-06,74.16,0.0,N/A,GoFleet Corporation
INV-058795,Approved Site Services,2025-03-06,2013.08,0.0,N/A,GoFleet Corporation
INV-058794,Valley Water Supply,2025-03-06,318.5,0.0,N/A,GoFleet Corporation
INV-058793,Rogue Inc,2025-03-06,3641.43,0.0,N/A,GoFleet Corporation
INV-058792,A1 Building Supplies Ltd.,2025-03-06,392.0,0.0,N/A,GoFleet Corporation
INV-058791,T. Simpson Roofing,2025-03-06,461.03,0.0,N/A,GoFleet Corporation
INV-058790,Fillware Technologies Inc.,2025-03-06,461.03,0.0,N/A,GoFleet Corporation
INV-058789,Ontario Aluminum & Glass,2025-03-06,77.9,0.0,N/A,GoFleet Corporation
INV-058788,Burnbrae Farms - St. Zotique (QC),2025-03-06,1183.35,0.0,N/A,GoFleet Corporation
INV-058787,Build with Care,2025-03-06,662.22,0.0,N/A,GoFleet Corporation
INV-058786,Maple Lane Farm Service,2025-02-04,342.39,0.0,N/A,GoFleet Corporation
INV-058785,Towtal Roadside Solutions Inc.,2025-02-04,1508.55,0.0,N/A,GoFleet Corporation
INV-058784,Joe Johnson Equipment,2025-03-05,122.04,0.0,N/A,GoFleet Corporation
INV-058782,Nevada Department of Transportation (NDOT),2025-03-04,73456.0,0.0,N/A,GoFleet Corporation
INV-058781,Freewind Bus Service,2025-03-05,113.0,0.0,N/A,GoFleet Corporation
INV-058780,Arbro Concrete Forming,2025-03-05,27.12,0.0,N/A,GoFleet Corporation
INV-058779,Alpha Company Logistics LLC,2025-02-03,35.43,0.0,N/A,GoFleet Corporation
INV-058778,Multifood Super Market,2025-03-05,26.54,0.0,N/A,GoFleet Corporation
INV-058777,Lian sheng Wholesale,2025-03-05,69.0,0.0,N/A,GoFleet Corporation
INV-058775,0969055 B.C. LTD,2025-03-05,25.78,0.0,N/A,GoFleet Corporation
INV-058774,Trans Haulers Logistics,2025-03-05,27.7,0.0,N/A,GoFleet Corporation
INV-058773,Stidham's Rentals Inc,2025-03-05,309.0,0.0,N/A,GoFleet Corporation
INV-058772,Jaddi Sardar Trucklines,2025-03-05,50.82,0.0,N/A,GoFleet Corporation
INV-058771,James Fischer,2025-02-03,34.62,0.0,N/A,GoFleet Corporation
INV-058770,Force Incorporated,2025-03-05,4378.0,0.0,N/A,GoFleet Corporation
INV-058769,Lamontagne Geophysics Limited,2025-03-05,93.93,0.0,N/A,GoFleet Corporation
INV-058768,"Denton County Electric Cooperative, Inc., d/b/a CoServ Electric",2025-03-05,5077.1,0.0,N/A,GoFleet Corporation
INV-058767,Conservation Halton,2025-03-05,716.71,0.0,N/A,GoFleet Corporation
INV-058766,"CoServ Gas, Ltd., d/b/a CoServ Gas",2025-03-05,2836.57,0.0,N/A,GoFleet Corporation
INV-058765,HDATP: The Service Company,2025-03-05,81.7,0.0,N/A,GoFleet Corporation
INV-058764,Scioto Valley,2025-03-05,192.0,0.0,N/A,GoFleet Corporation
INV-058763,Primus Natural Stone,2025-03-05,123.6,0.0,N/A,GoFleet Corporation
INV-058762,Core Tech,2025-03-05,657.14,0.0,N/A,GoFleet Corporation
INV-058761,Dream Industrial LP,2025-03-05,158.2,0.0,N/A,GoFleet Corporation
INV-058760,Nature Fresh Inc,2025-03-05,2375.83,0.0,N/A,GoFleet Corporation
INV-058759,School District 23 (Kelowna),2025-03-05,5698.56,0.0,N/A,GoFleet Corporation
INV-058758,Venue Vision Media Systems- (Gofleet reseller),2025-03-05,1898.4,0.0,N/A,GoFleet Corporation
INV-058757,Mercedes-Benz Maple,2025-03-05,71.02,0.0,N/A,GoFleet Corporation
INV-058756,Pennine Security Solutions,2025-03-05,151.98,0.0,N/A,GoFleet Corporation
INV-058755,Goodwill Industries of Alberta,2025-03-05,147.0,0.0,N/A,GoFleet Corporation
INV-058754,Cascades Canada ULC,2025-03-04,482.09,0.0,N/A,GoFleet Corporation
INV-058753,FNBP 55 LLC,2025-03-04,90.9,0.0,N/A,GoFleet Corporation
INV-058752,Ultimate Properties and Logistics (USD),2025-03-04,12.84,0.0,N/A,GoFleet Corporation
INV-058751,Morrisons Custom Feeds (USD),2025-03-04,169.95,0.0,N/A,GoFleet Corporation
INV-058750,Dobbelsteyn Signs Ltd,2025-03-04,27.6,0.0,N/A,GoFleet Corporation
INV-058749,8857121 Canada inc,2025-02-02,150.36,0.0,N/A,GoFleet Corporation
INV-058748,F&J Trucking,2025-02-02,35.0,0.0,N/A,GoFleet Corporation
INV-058746,4318617 Canada Inc,2025-03-04,24.15,0.0,N/A,GoFleet Corporation
INV-058745,Sam Signs Inc,2025-03-04,51.98,0.0,N/A,GoFleet Corporation
INV-058744,Kevron Recycling Incorporated,2025-03-04,27.7,0.0,N/A,GoFleet Corporation
INV-058743,LY Food Inc,2025-03-04,24.86,0.0,N/A,GoFleet Corporation
INV-058742,HAZOOR SINGH TRANSPORTATION INC. O/A 2306511 ONTARIO INC.,2025-03-04,372.74,0.0,N/A,GoFleet Corporation
INV-058741,Hung Shing Meat Trading Ltd,2025-03-04,24.86,0.0,N/A,GoFleet Corporation
INV-058740,GT French Paper,2025-03-04,385.95,0.0,N/A,GoFleet Corporation
INV-058738,Fasttrac Freight Services,2025-03-04,197.35,0.0,N/A,GoFleet Corporation
INV-058737,"Cipriano Enterprises, Inc. dba RFC Excavating & Landscape Construction",2025-03-04,53.56,0.0,N/A,GoFleet Corporation
INV-058736,VED Trucking,2025-03-04,59.64,0.0,N/A,GoFleet Corporation
INV-058735,Premium Property,2025-02-02,59.74,0.0,N/A,GoFleet Corporation
INV-058734,Blaine Brothers,2025-03-04,2262.91,0.0,N/A,GoFleet Corporation
INV-058733,Goodwill Industries Of Monocacy Valley,2025-03-04,148.32,0.0,N/A,GoFleet Corporation
INV-058732,Papenfuss Trucking,2025-03-04,246.58,0.0,N/A,GoFleet Corporation
INV-058731,Hawthorne Foundation Inc.,2025-03-04,490.0,0.0,N/A,GoFleet Corporation
INV-058730,Lisbon Paving,2025-03-04,1864.28,0.0,N/A,GoFleet Corporation
INV-058729,BentallGreenOak (Canada),2025-03-04,336.97,0.0,N/A,GoFleet Corporation
INV-058728,Providence Corrosion Ltd.,2025-03-04,57.89,0.0,N/A,GoFleet Corporation
INV-058727,Pristine Pools,2025-02-02,316.4,0.0,N/A,GoFleet Corporation
INV-058726,Burnbrae Farms - Lyn (ON),2025-03-04,2968.51,0.0,N/A,GoFleet Corporation
INV-058725,Husky Food Importers & Distributors,2025-03-04,155.94,0.0,N/A,GoFleet Corporation
INV-058724,Whitelaw Transportation Solutions,2025-03-04,101.7,0.0,N/A,GoFleet Corporation
INV-058723,SASK FREIGHTLINES,2025-03-04,518.33,0.0,N/A,GoFleet Corporation
INV-058722,Puro Clean Property Restoration,2025-03-04,441.41,0.0,N/A,GoFleet Corporation
