invoice_number,customer_name,due_date,total,balance,payment_mode,organization
INV-053249,LeRoy Emergency Ambulance Service,2024-09-19,175.0,0.0,N/A,GoFleet Corporation
INV-053248,BMR Logistics LLC,2024-09-19,165.0,0.0,N/A,GoFleet Corporation
INV-053247,Western Dry Ice Blasting Inc,2024-09-19,58.0,0.0,N/A,GoFleet Corporation
INV-053246,Invictus Technologies,2024-09-19,11.87,0.0,N/A,GoFleet Corporation
INV-053245,Marble Restoration Co,2024-09-19,119.6,0.0,Bank Transfer,GoFleet Corporation
INV-053244,ACE MOTOR GROUP,2024-09-19,401.7,0.0,N/A,GoFleet Corporation
INV-053243,VLocity Group,2024-09-19,530.45,0.0,N/A,GoFleet Corporation
INV-053242,TS Environmental,2024-09-19,56.5,0.0,N/A,GoFleet Corporation
INV-053241,2725312 Canada Inc c/o QuadReal Property Group,2024-09-19,294.85,0.0,N/A,GoFleet Corporation
INV-053240,General Moving Carriers,2024-09-19,214.24,0.0,N/A,GoFleet Corporation
INV-053239,Royal Plumbing Services,2024-09-19,155.6,0.0,N/A,GoFleet Corporation
INV-053238,Superior Harvest Foods Inc,2024-09-19,256.43,0.0,N/A,GoFleet Corporation
INV-053237,Value Propane,2024-09-19,632.8,0.0,N/A,GoFleet Corporation
INV-053236,Cadman Power Equipment Ltd.,2024-09-19,93.47,0.0,N/A,GoFleet Corporation
INV-053235,Pro Tire Group Inc,2024-09-19,540.07,0.0,N/A,GoFleet Corporation
INV-053234,Hastings Utilities Contracting,2024-09-19,1853.2,0.0,N/A,GoFleet Corporation
INV-053233,Highend Transport,2024-09-19,1740.95,0.0,N/A,GoFleet Corporation
INV-053232,Court Surface Specialists Ltd.,2024-09-19,799.98,0.0,N/A,GoFleet Corporation
INV-053231,My M&M Transport LLC,2024-08-19,262.65,0.0,N/A,GoFleet Corporation
INV-053230,My M&M Transport LLC,2024-08-19,185.0,0.0,N/A,GoFleet Corporation
INV-053228,SMC Towing Group,2024-09-18,93.47,0.0,N/A,GoFleet Corporation
INV-053227,Bodega Club,2024-09-18,61.8,0.0,N/A,GoFleet Corporation
INV-053226,Test ZN - Xpert Prime,2024-09-18,0.0,0.0,N/A,GoFleet Corporation
INV-053225,Ethnic Supermarket,2024-08-19,51.98,0.0,N/A,GoFleet Corporation
INV-053224,TK Liquidation and Auction Limited,2024-08-19,40.39,0.0,N/A,GoFleet Corporation
INV-053223,Star Security Inc,2024-08-19,160.72,0.0,N/A,GoFleet Corporation
INV-053222,YOP Installations,2024-09-18,36.92,0.0,N/A,GoFleet Corporation
INV-053221,Arbutus RV & Marine Sales Ltd.,2024-09-18,138.6,0.0,N/A,GoFleet Corporation
INV-053220,Har-Cor Construction Ltd,2024-09-18,36.8,0.0,N/A,GoFleet Corporation
INV-053219,Picture Perfect Welding Inc,2024-09-18,13.85,0.0,N/A,GoFleet Corporation
INV-053218,Sevroc inc,2024-09-18,90.64,0.0,N/A,GoFleet Corporation
INV-053217,"Just Solutions, Inc.",2024-09-18,311.11,0.0,N/A,GoFleet Corporation
INV-053216,Truck Transfer - Mississauga,2024-09-18,1494.03,0.0,N/A,GoFleet Corporation
INV-053215,Martec International (LA),2024-09-18,82.4,0.0,N/A,GoFleet Corporation
INV-053214,AST Express,2024-09-18,1606.8,0.0,N/A,GoFleet Corporation
INV-053213,USA Global Communications,2024-09-18,584.01,0.0,N/A,GoFleet Corporation
INV-053212,Don Mashburn,2024-09-18,95.0,0.0,N/A,GoFleet Corporation
INV-053211,Smith Casing,2024-09-18,682.75,0.0,N/A,GoFleet Corporation
INV-053210,Wildwood Rental Supply,2024-09-18,83.43,0.0,N/A,GoFleet Corporation
INV-053209,Icon Logistics,2024-09-18,38.93,0.0,N/A,GoFleet Corporation
INV-053208,Carrier Forest Products Ltd,2024-09-18,2704.49,0.0,N/A,GoFleet Corporation
INV-053207,Lord Selkirk School Division,2024-09-18,1546.13,0.0,N/A,GoFleet Corporation
INV-053206,Miles Tire,2024-09-18,381.17,0.0,N/A,GoFleet Corporation
INV-053205,Premier Concrete Pumping,2024-09-18,1050.9,0.0,N/A,GoFleet Corporation
INV-053204,test zn - 567,2024-09-18,5.0,0.0,N/A,GoFleet Corporation
INV-053203,Zim Sailing,2024-09-17,21.0,0.0,N/A,GoFleet Corporation
INV-053202,Test ZN - Xpert Prime,2024-09-17,0.0,0.0,N/A,GoFleet Corporation
INV-053201,Coast Distributors,2024-09-17,24.7,0.0,N/A,GoFleet Corporation
INV-053200,Mathurin Malivert Family Transport LLc,2024-09-17,23.69,0.0,N/A,GoFleet Corporation
INV-053199,LM And Sons LLC,2024-09-17,41.2,0.0,N/A,GoFleet Corporation
INV-053198,B & T Squared LLC,2024-09-17,20.6,0.0,N/A,GoFleet Corporation
INV-053197,Cascades Recovery + Surrey,2024-09-17,471.71,0.0,N/A,GoFleet Corporation
INV-053196,Cascades Recovery + Calgary,2024-09-17,512.93,0.0,N/A,GoFleet Corporation
INV-053195,Cascades Recovery + Edmonton,2024-09-17,283.03,0.0,N/A,GoFleet Corporation
INV-053194,Cascades Recovery + Victoria,2024-09-17,157.24,0.0,N/A,GoFleet Corporation
INV-053193,Cascades Recovery + Prince George,2024-09-17,188.69,0.0,N/A,GoFleet Corporation
INV-053192,Cascades Recovery + Vancouver,2024-09-17,345.92,0.0,N/A,GoFleet Corporation
INV-053191,T&T Express inc,2024-09-17,242.34,0.0,N/A,GoFleet Corporation
INV-053190,CT Industrial services LLC,2024-09-17,749.44,0.0,N/A,GoFleet Corporation
INV-053189,Summit Oil Field Services,2024-09-17,1094.89,0.0,N/A,GoFleet Corporation
INV-053188,Town of South Hill,2024-09-17,359.26,0.0,N/A,GoFleet Corporation
INV-053187,Westpoint Logistics,2024-09-17,50.85,0.0,N/A,GoFleet Corporation
INV-053186,Burnbrae Farms - Winnipeg (MB),2024-09-17,463.05,0.0,Check,GoFleet Corporation
INV-053185,Speedy Transport Group Inc.,2024-09-17,35787.67,0.0,N/A,GoFleet Corporation
INV-053184,City of Moose Jaw,2024-09-17,5601.38,0.0,N/A,GoFleet Corporation
INV-053183,Peel Restoration Group Ltd.,2024-09-17,27.7,0.0,N/A,GoFleet Corporation
INV-053182,Wild Electric Ltd,2024-09-17,231.5,0.0,N/A,GoFleet Corporation
INV-053181,STARMAX TRANSPORT LTD,2024-09-17,294.28,0.0,N/A,GoFleet Corporation
INV-053180,Shoreline Express Inc,2024-09-17,112.0,0.0,N/A,GoFleet Corporation
INV-053179,Mar-Tec Woodworking Ltd.,2024-09-17,162.56,0.0,N/A,GoFleet Corporation
INV-053178,Doctors Lawn and Landscapes Inc. (USD),2024-09-16,615.94,0.0,N/A,GoFleet Corporation
INV-053177,Bright Lumber Inc,2024-09-16,23.0,0.0,Stripe,GoFleet Corporation
INV-053176,Bucksnort Hauling LLC,2024-09-16,23.0,0.0,N/A,GoFleet Corporation
INV-053175,Lux Car Hire Corp,2024-09-16,96.94,0.0,N/A,GoFleet Corporation
INV-053174,Test ZN - Xpert Prime,2024-09-16,0.0,0.0,N/A,GoFleet Corporation
INV-053173,Under Pressure Mechanical Ltd,2024-09-16,166.47,0.0,N/A,GoFleet Corporation
INV-053172,Cbencomo,2024-09-16,30.0,0.0,N/A,GoFleet Corporation
INV-053171,Moore Trucking,2024-09-16,229.88,0.0,Check,GoFleet Corporation
INV-053170,San Antonio Water System,2024-09-16,1115.0,0.0,N/A,GoFleet Corporation
INV-053169,HLJ Corporate Service,2024-09-16,27.12,0.0,N/A,GoFleet Corporation
INV-053168,KB Transport and logistics,2024-09-16,25.99,0.0,N/A,GoFleet Corporation
INV-053167,KJ Excavating Inc,2024-09-16,25.99,0.0,N/A,GoFleet Corporation
INV-053166,Capaldi Development,2024-09-16,22.0,0.0,N/A,GoFleet Corporation
INV-053165,National Bait,2024-09-16,68.83,0.0,N/A,GoFleet Corporation
INV-053164,SPRING COOL TRANSFER INC,2024-09-16,20.6,0.0,N/A,GoFleet Corporation
INV-053163,Ray Hamilton Co,2024-09-16,75.0,0.0,N/A,GoFleet Corporation
INV-053162,Hydro Hauling Operations,2024-09-16,1441.97,0.0,N/A,GoFleet Corporation
INV-053161,San Antonio Water System,2024-09-16,23556.4,0.0,N/A,GoFleet Corporation
INV-053160,Cousins Freight Services Ltd,2024-09-16,37.59,0.0,N/A,GoFleet Corporation
INV-053159,Hytest Timber Ltd.,2024-09-16,689.85,0.0,N/A,GoFleet Corporation
INV-053158,1st Call Concrete,2024-09-16,600.6,0.0,N/A,GoFleet Corporation
INV-053157,Total Street Maintenance Inc,2024-08-17,2348.14,0.0,N/A,GoFleet Corporation
INV-053156,West Fraser Mills Ltd. (Williams Lake),2024-09-16,399.34,0.0,N/A,GoFleet Corporation
INV-053155,City of Charlottetown,2024-09-16,6037.5,0.0,N/A,GoFleet Corporation
INV-053154,Marigold Library System,2024-09-16,286.65,0.0,N/A,GoFleet Corporation
INV-053153,Sign Management,2024-09-16,144.64,0.0,N/A,GoFleet Corporation
INV-053152,DMR Truck Inc.,2024-09-15,468.16,0.0,N/A,GoFleet Corporation
INV-053151,Caplinger Company,2024-09-15,675.0,0.0,N/A,GoFleet Corporation
INV-053150,Transervice Logistics Inc.,2024-09-15,675.0,0.0,N/A,GoFleet Corporation
INV-053149,Costy's Energy Service,2024-09-15,810.0,0.0,N/A,GoFleet Corporation
INV-053148,School District 23 (Kelowna),2024-09-15,983.38,0.0,N/A,GoFleet Corporation
INV-053147,GNB Global Inc.,2024-09-15,1511.91,0.0,N/A,GoFleet Corporation
INV-053146,Just Junk Franchising Corp,2024-09-15,1135.65,0.0,N/A,GoFleet Corporation
INV-053145,CR&R Waste,2024-09-15,1956.0,0.0,N/A,GoFleet Corporation
INV-053144,WMF Trucking LTD,2024-09-15,1950.38,0.0,N/A,GoFleet Corporation
INV-053143,Myers Well Service,2024-09-15,2775.0,0.0,N/A,GoFleet Corporation
INV-053142,Test ZN - Vipul 40 - CAD,2024-09-15,0.01,0.0,N/A,GoFleet Corporation
INV-053141,dnata,2024-09-30,564900.0,0.0,N/A,GoFleet Corporation
INV-053140,Approved Site Services,2024-09-15,5170.0,0.0,N/A,GoFleet Corporation
INV-053139,Maxim Truck & Trailer,2024-09-15,5474.7,0.0,N/A,GoFleet Corporation
INV-053138,Speedy Transport Group Inc.,2024-09-15,6819.55,0.0,N/A,GoFleet Corporation
INV-053137,CR&R Waste,2024-09-15,8980.0,0.0,N/A,GoFleet Corporation
INV-053135,SKO Logistics,2024-09-15,23.69,0.0,N/A,GoFleet Corporation
INV-053134,Test ZN - Xpert Prime,2024-09-15,0.0,0.0,N/A,GoFleet Corporation
INV-053133,"Bonafide Transportation Services, LLC",2024-08-16,71.07,0.0,N/A,GoFleet Corporation
INV-053131,Roofs Transportation LLC,2024-09-15,23.0,0.0,N/A,GoFleet Corporation
INV-053130,Red Rock Recycling,2024-09-15,175.0,0.0,N/A,GoFleet Corporation
INV-053129,Brouwer Sod farms,2024-09-15,180.57,0.0,N/A,GoFleet Corporation
INV-053128,Amigo International Services Inc.,2024-09-15,40.68,0.0,Stripe,GoFleet Corporation
INV-053127,High Value Logistix,2024-09-15,226.0,0.0,Check,GoFleet Corporation
INV-053126,"VP Specialized Carriers, Inc.",2024-09-15,103.96,0.0,N/A,GoFleet Corporation
INV-053125,Tampa Hall Limited,2024-09-15,57.7,0.0,N/A,GoFleet Corporation
INV-053124,WNY steel Expeditors,2024-09-15,70.91,0.0,N/A,GoFleet Corporation
INV-053123,North Beach Realty LLC,2024-09-15,107.79,0.0,N/A,GoFleet Corporation
INV-053122,Seal It Property Services,2024-09-15,96.24,0.0,N/A,GoFleet Corporation
INV-053121,Wickens Dry Ice Blasting,2024-09-15,570.71,0.0,N/A,GoFleet Corporation
INV-053120,"Seven Point Energy Services, Inc",2024-09-15,1964.5,0.0,N/A,GoFleet Corporation
INV-053119,G&I Logistics,2024-09-15,1338.0,0.0,Stripe,GoFleet Corporation
INV-053118,Enterprise Century Laser,2024-09-15,14.5,0.0,N/A,GoFleet Corporation
INV-053117,Total Landscape,2024-09-15,692.4,0.0,N/A,GoFleet Corporation
INV-053116,Lewis Motor Sales (North Bay) Inc,2024-09-15,1272.86,0.0,N/A,GoFleet Corporation
INV-053115,First Mechanical Systems Ltd,2024-09-15,676.2,0.0,N/A,GoFleet Corporation
INV-053114,J. Jenkins and Son,2024-09-15,508.5,0.0,N/A,GoFleet Corporation
INV-053113,Blackwood Partners Corporation,2024-09-15,90.4,0.0,N/A,GoFleet Corporation
INV-053112,EMR Services Ltd,2024-09-15,483.0,0.0,N/A,GoFleet Corporation
INV-053111,ClearBlue Infrastructure Group,2024-09-15,119.44,0.0,N/A,GoFleet Corporation
INV-053110,Municipality of South Huron,2024-09-15,857.67,0.0,N/A,GoFleet Corporation
INV-053109,MJP logistics LLC,2024-09-14,0.0,0.0,N/A,GoFleet Corporation
INV-053108,Speedy Transport Group Inc.,2024-09-14,206.79,0.0,N/A,GoFleet Corporation
INV-053107,Meseyton Construction LTD,2024-09-14,212.8,0.0,N/A,GoFleet Corporation
INV-053105,SDI Supplies,2024-09-14,0.0,0.0,N/A,GoFleet Corporation
INV-053104,Burnbrae Farms - Lyn (ON),2024-09-14,185.39,0.0,N/A,GoFleet Corporation
INV-053103,SDI Supplies,2024-09-14,0.0,0.0,N/A,GoFleet Corporation
INV-053102,A & A Transport LLC,2024-09-14,325.0,0.0,N/A,GoFleet Corporation
INV-053099,Test ZN - Xpert Prime,2024-09-14,0.0,0.0,N/A,GoFleet Corporation
INV-053098,Beard's Farm Supply Limited,2024-09-14,27.12,0.0,N/A,GoFleet Corporation
INV-053097,Wolfenburg Roofing,2024-09-14,126.0,0.0,N/A,GoFleet Corporation
INV-053096,Bear Mountain Transport LLC,2024-09-14,23.0,0.0,Stripe,GoFleet Corporation
INV-053095,Dufresne Furniture,2024-09-14,2073.8,0.0,N/A,GoFleet Corporation
INV-053094,Golden box transport LLC,2024-09-14,23.0,0.0,N/A,GoFleet Corporation
INV-053093,Platinum Tool Technologies,2024-09-14,27.12,0.0,N/A,GoFleet Corporation
INV-053092,Mill Street Brewery,2024-09-14,123.74,0.0,Bank Transfer,GoFleet Corporation
INV-053091,Guru Road Connections Ltd,2024-09-14,787.61,0.0,N/A,GoFleet Corporation
INV-053090,Drewlo Holdings Inc.,2024-09-14,1267.86,0.0,N/A,GoFleet Corporation
INV-053089,The Packaging Store,2024-09-14,40.14,0.0,N/A,GoFleet Corporation
INV-053088,Vector Construction,2024-09-14,268.83,0.0,N/A,GoFleet Corporation
INV-053087,The Grounds Guys of Caledon,2024-09-14,281.78,0.0,N/A,GoFleet Corporation
INV-053086,CNG Services LLC,2024-09-14,441.87,0.0,N/A,GoFleet Corporation
INV-053085,Fleetsource Leasing,2024-09-14,2239.25,0.0,Bank Transfer,GoFleet Corporation
INV-053084,Driver Safety Technology,2024-09-14,810.0,0.0,N/A,GoFleet Corporation
INV-053083,Ridgeway Plumbing,2024-09-14,5649.0,0.0,N/A,GoFleet Corporation
INV-053082,Canadian Fruit & Product Company,2024-09-14,203.4,0.0,N/A,GoFleet Corporation
INV-053081,CONTROLTEK INCORPORATED,2024-09-14,57.58,0.0,N/A,GoFleet Corporation
INV-053080,City of Brooks,2024-09-14,209.48,0.0,N/A,GoFleet Corporation
INV-053079,JG CIVIL CONTRACTORS INC.,2024-09-14,59.85,0.0,N/A,GoFleet Corporation
INV-053078,Spray Lake Sawmills SLS Top Spray,2024-09-14,1423.38,0.0,N/A,GoFleet Corporation
INV-053077,Proactive Industrial Inc,2024-09-14,173.1,0.0,N/A,GoFleet Corporation
INV-053076,Foss National Leasing Ltd.,2024-09-14,19623.58,0.0,N/A,GoFleet Corporation
INV-053075,SRS National,2024-09-14,750.0,0.0,N/A,GoFleet Corporation
INV-053074,"RHL Companies, Inc.",2024-09-14,1918.37,0.0,N/A,GoFleet Corporation
INV-053073,Beltway Driving Academy,2024-09-14,149.04,0.0,N/A,GoFleet Corporation
INV-053072,Three C's Landscaping,2024-09-14,560.0,0.0,N/A,GoFleet Corporation
INV-053071,Ciocca transport Inc.,2024-09-14,39.14,0.0,N/A,GoFleet Corporation
INV-053070,Gas Field Services,2024-09-14,8692.0,0.0,N/A,GoFleet Corporation
INV-053069,Taracon Logistics,2024-09-14,1668.6,0.0,N/A,GoFleet Corporation
INV-053068,Larry Potter Magicians,2024-09-14,103.63,0.0,Stripe,GoFleet Corporation
INV-053067,Parkview Building Supplies,2024-09-14,677.15,0.0,Check,GoFleet Corporation
INV-053066,KMG Services Inc.,2024-09-14,575.34,0.0,N/A,GoFleet Corporation
INV-053065,Royal Fence Limited,2024-09-14,3977.6,0.0,N/A,GoFleet Corporation
INV-053064,Centennial Contracting Limited,2024-09-14,831.68,0.0,N/A,GoFleet Corporation
INV-053063,Columbia Containers,2024-09-14,1074.68,0.0,N/A,GoFleet Corporation
INV-053062,L & W Trucking Ltd.,2024-09-14,133.09,0.0,N/A,GoFleet Corporation
INV-053061,Mercedes-Benz Markham,2024-09-14,71.02,0.0,N/A,GoFleet Corporation
INV-053060,Spray Lake Sawmills - Top Spray,2024-09-14,1579.78,0.0,N/A,GoFleet Corporation
INV-053059,Mercedes-Benz The Queensway,2024-09-14,47.35,0.0,N/A,GoFleet Corporation
INV-053058,PGC Services,2024-09-14,325.44,0.0,N/A,GoFleet Corporation
INV-053057,TPS Group Of Companies,2024-09-14,1231.39,0.0,N/A,GoFleet Corporation
INV-053056,Ontario Parking Systems,2024-09-14,361.6,0.0,N/A,GoFleet Corporation
INV-053055,Grape Escape Wine Tours,2024-09-14,193.87,0.0,N/A,GoFleet Corporation
INV-053054,Oregon Department of Transportation (ODOT),2024-09-13,32255.75,0.0,N/A,GoFleet Corporation
INV-053053,Oregon Department of Transportation (ODOT),2024-09-13,19386.2,0.0,Bank Transfer,GoFleet Corporation
INV-053052,Oregon Department of Transportation (ODOT),2024-09-13,1009.1,0.0,N/A,GoFleet Corporation
INV-053051,Oregon Department of Transportation (ODOT),2024-09-13,5198.0,0.0,N/A,GoFleet Corporation
INV-053050,Test ZN - Xpert Prime,2024-09-13,0.0,0.0,N/A,GoFleet Corporation
INV-053049,Hi Roller Transport INC,2024-09-13,25.78,0.0,N/A,GoFleet Corporation
INV-053048,Seed Solutions,2024-09-13,106.17,0.0,N/A,GoFleet Corporation
INV-053047,colossus security,2024-09-13,268.6,0.0,N/A,GoFleet Corporation
INV-053046,Spectaire,2024-09-13,177.0,0.0,Stripe,GoFleet Corporation
INV-053045,DNR Logistics LLC,2024-09-13,24.95,0.0,N/A,GoFleet Corporation
INV-053044,2514652 ONTARIO LTD,2024-09-13,51.98,0.0,N/A,GoFleet Corporation
INV-053043,Martin Grove Volkswagen,2024-09-13,79.1,0.0,N/A,GoFleet Corporation
INV-053042,ILLINOIS LIFT EQUIPMENT,2024-09-13,30.8,0.0,N/A,GoFleet Corporation
INV-053041,Copper Mountain Mine BC Ltd.,2024-09-13,1535.1,0.0,Bank Transfer,GoFleet Corporation
INV-053040,White Swan Contracting Ltd,2024-09-13,77.32,0.0,N/A,GoFleet Corporation
INV-053039,Cumberland Landscape Group,2024-09-13,746.23,0.0,N/A,GoFleet Corporation
INV-053038,City of Mesa,2024-09-13,203.94,0.0,N/A,GoFleet Corporation
INV-053037,Multimatic Motorsport,2024-09-13,167.33,0.0,N/A,GoFleet Corporation
INV-053036,Bramalea Tire,2024-09-13,322.71,0.0,N/A,GoFleet Corporation
INV-053035,Aquatic Blue Design,2024-09-12,39.81,0.0,N/A,GoFleet Corporation
INV-053034,Test ZN - Xpert Prime,2024-09-12,0.0,0.0,N/A,GoFleet Corporation
INV-053033,Mode Choc,2024-09-12,25.78,0.0,N/A,GoFleet Corporation
INV-053032,Dorados Trucking LLC,2024-09-12,30.9,0.0,N/A,GoFleet Corporation
INV-053031,9736484 Canada Corporation,2024-09-12,54.24,0.0,N/A,GoFleet Corporation
INV-053030,Kevin Obrien,2024-09-12,24.15,0.0,N/A,GoFleet Corporation
INV-053029,Crombie Transport Limited,2024-09-12,75.6,0.0,N/A,GoFleet Corporation
INV-053028,Jeff's Auto Doors and Locksmithing Limited,2024-09-12,46.16,0.0,N/A,GoFleet Corporation
INV-053027,Solution Tel,2024-09-12,1040.13,0.0,N/A,GoFleet Corporation
INV-053026,2439942 Ontario Inc,2024-09-12,27.7,0.0,N/A,GoFleet Corporation
INV-053025,Aerial work utility,2024-09-12,581.62,0.0,N/A,GoFleet Corporation
INV-053024,Matcom Industrial,2024-09-12,77.97,0.0,N/A,GoFleet Corporation
INV-053023,DFX Technical Services,2024-09-12,28.25,0.0,N/A,GoFleet Corporation
INV-053022,Diabolical haulerz,2024-08-13,450.2,0.0,N/A,GoFleet Corporation
INV-053021,SmartONE Solutions Inc.,2024-09-12,24.58,0.0,N/A,GoFleet Corporation
INV-053020,Russells Moving and Storage,2024-09-12,378.85,0.0,N/A,GoFleet Corporation
INV-053019,Calistoga Joint Unified School District,2024-09-12,560.0,0.0,N/A,GoFleet Corporation
INV-053018,ASTRA M GROUP LTD,2024-09-12,205.41,0.0,N/A,GoFleet Corporation
INV-053017,FleetServ,2024-09-12,95.79,0.0,N/A,GoFleet Corporation
INV-053016,Travale Tire,2024-09-12,403.9,0.0,N/A,GoFleet Corporation
INV-053015,TRI-AIR SYSTEMS,2024-08-13,427.14,0.0,N/A,GoFleet Corporation
INV-053014,RG Sutton Inspections,2024-09-12,108.48,0.0,N/A,GoFleet Corporation
INV-053013,Cleaners on the Move,2024-09-12,126.21,0.0,N/A,GoFleet Corporation
INV-053012,Cave Inspection Ltd.,2024-09-12,805.5,0.0,N/A,GoFleet Corporation
INV-053009,San Antonio Water System,2024-09-11,125.0,0.0,N/A,GoFleet Corporation
INV-053008,Roa Transport inc. (USD),2024-09-11,102.79,0.0,N/A,GoFleet Corporation
INV-053006,Impact Audio Visual,2024-09-11,112.0,0.0,N/A,GoFleet Corporation
INV-053005,KING AUTOMOTIVE GROUP INC,2024-09-11,23.69,0.0,N/A,GoFleet Corporation
INV-053004,Jennifer Hubbard LLC,2024-09-11,20.6,0.0,N/A,GoFleet Corporation
INV-053003,J and J Trucking,2024-09-11,23.69,0.0,N/A,GoFleet Corporation
INV-053001,Test ZN - Xpert Prime,2024-09-11,0.0,0.0,N/A,GoFleet Corporation
INV-053000,Innovative High Performance Coatings,2024-08-12,77.25,0.0,N/A,GoFleet Corporation
INV-052999,KC Fabrication,2024-08-12,27.7,0.0,N/A,GoFleet Corporation
INV-052998,One World Furniture Ltd,2024-09-11,27.12,0.0,N/A,GoFleet Corporation
INV-052997,RFBT Distribution Centre Inc,2024-09-11,158.2,0.0,N/A,GoFleet Corporation
INV-052996,Big Five Limited Company,2024-09-11,23.69,0.0,N/A,GoFleet Corporation
INV-052994,Mr. Fat Towing & Transport LTD.,2024-09-11,25.99,0.0,N/A,GoFleet Corporation
INV-052993,BSC Technologies,2024-09-11,4841.0,0.0,N/A,GoFleet Corporation
INV-052992,"Town of Braintree, MA - DPW",2024-09-11,2042.2,0.0,N/A,GoFleet Corporation
INV-052991,AMSPRO,2024-09-11,20.55,0.0,N/A,GoFleet Corporation
INV-052990,Clear Water,2024-09-11,203.1,0.0,N/A,GoFleet Corporation
INV-052989,Fast Tire,2024-09-11,230.8,0.0,N/A,GoFleet Corporation
INV-052988,FMD Logistics Inc.,2024-09-11,144.25,0.0,N/A,GoFleet Corporation
INV-052987,A.J. Stone Company,2024-09-11,322.55,0.0,N/A,GoFleet Corporation
INV-052986,Anwah,2024-09-11,318.24,0.0,N/A,GoFleet Corporation
INV-052985,GreenFirst Forest Product Inc.,2024-09-11,140.63,0.0,N/A,GoFleet Corporation
INV-052984,Greenstar Construction,2024-09-11,481.66,0.0,N/A,GoFleet Corporation
INV-052983,LaneSafe Traffic Control-,2024-09-11,2641.8,0.0,N/A,GoFleet Corporation
INV-052982,Test ZN - Xpert Prime,2024-09-10,0.0,0.0,N/A,GoFleet Corporation
INV-052981,Clp Transport & Logistics LLC,2024-09-10,61.8,0.0,N/A,GoFleet Corporation
INV-052980,Down to Earth,2024-08-11,26.54,0.0,N/A,GoFleet Corporation
INV-052979,K&K Repair Service,2024-09-10,519.12,0.0,N/A,GoFleet Corporation
INV-052978,K&S Logging Ltd,2024-09-10,213.02,0.0,N/A,GoFleet Corporation
INV-052977,Ferme Cantin & Laroche inc.,2024-09-10,28.17,0.0,N/A,GoFleet Corporation
INV-052976,Green Meadows Landscape,2024-09-10,193.87,0.0,N/A,GoFleet Corporation
INV-052975,Now or Never Trucking LLC,2024-09-10,23.7,0.0,N/A,GoFleet Corporation
INV-052974,TZR Contracting,2024-09-10,438.52,0.0,N/A,GoFleet Corporation
INV-052973,HDM Transportation,2024-09-10,33.94,0.0,N/A,GoFleet Corporation
INV-052972,CS Trucking LLC - Curry Supply,2024-09-10,114.8,0.0,N/A,GoFleet Corporation
INV-052971,JD Cement Works,2024-09-10,472.61,0.0,N/A,GoFleet Corporation
INV-052970,"Hall Drilling, LLC",2024-09-10,2349.0,0.0,N/A,GoFleet Corporation
INV-052969,CS Trucking LLC,2024-09-10,229.7,0.0,N/A,GoFleet Corporation
INV-052968,Lord Baltimore Uniform,2024-09-10,504.9,0.0,N/A,GoFleet Corporation
INV-052967,Francescoslimo & Coach Service,2024-09-10,0.0,0.0,N/A,GoFleet Corporation
INV-052966,Lewis Motor Sales Inc.,2024-09-10,4854.48,0.0,N/A,GoFleet Corporation
INV-052965,Wagg's Petroleum Equipment Ltd,2024-09-10,1252.09,0.0,N/A,GoFleet Corporation
INV-052964,Newimage Contracting Ltd,2024-09-10,172.2,0.0,N/A,GoFleet Corporation
INV-052963,Ottawa Valley Waste Recovery Centre,2024-09-10,106.79,0.0,N/A,GoFleet Corporation
INV-052962,AISH Transport Inc,2024-09-10,313.89,0.0,N/A,GoFleet Corporation
INV-052961,Mid Island Cabinets,2024-09-10,100.59,0.0,N/A,GoFleet Corporation
INV-052960,Promation,2024-09-10,59.91,0.0,N/A,GoFleet Corporation
INV-052959,Rycom Corporation,2024-09-10,144.59,0.0,N/A,GoFleet Corporation
INV-052958,Ellis Moving & Storage,2024-09-09,140.28,0.0,N/A,GoFleet Corporation
INV-052957,"Highland Global, Inc.",2024-09-09,30.51,0.0,N/A,GoFleet Corporation
INV-052956,Lachance Enterprises,2024-09-09,55.39,0.0,N/A,GoFleet Corporation
INV-052955,Test ZN - Xpert Prime,2024-09-09,0.0,0.0,N/A,GoFleet Corporation
INV-052954,Mint Tiny House Company,2024-09-09,25.8,0.0,N/A,GoFleet Corporation
INV-052953,J & K Farms Ltd,2024-09-09,26.54,0.0,N/A,GoFleet Corporation
INV-052952,2232604 Ontario Inc,2024-09-09,26.54,0.0,N/A,GoFleet Corporation
INV-052951,Provo Transportation,2024-09-09,60.0,0.0,N/A,GoFleet Corporation
INV-052950,Polk's Meat Products,2024-09-09,103.0,0.0,N/A,GoFleet Corporation
INV-052949,Marks Supply Inc.,2024-09-09,1199.16,0.0,N/A,GoFleet Corporation
INV-052948,Consolidated Shotcrete INC,2024-09-09,382.5,0.0,N/A,GoFleet Corporation
INV-052947,AP Construction,2024-09-09,0.0,0.0,N/A,GoFleet Corporation
INV-052946,Map International,2024-09-09,85.88,0.0,N/A,GoFleet Corporation
INV-052945,Cam MacIntosh Roadside Fuel Services,2024-09-09,298.57,0.0,N/A,GoFleet Corporation
INV-052944,Quality Transfer,2024-09-09,129.78,0.0,N/A,GoFleet Corporation
INV-052943,EWASTE+,2024-09-09,294.58,0.0,N/A,GoFleet Corporation
INV-052942,"Safebus Technologies, Inc.",2024-09-09,90.64,0.0,N/A,GoFleet Corporation
INV-052941,Toram Mechanical,2024-09-09,201.95,0.0,N/A,GoFleet Corporation
